Participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P44,Safe,Boring,Money,Job,Boring,Money,Wealth,New York,Boring,Wealth,Money,Job,Boring,Money,Coins,Prime Minister,Silly,Gambling,Pointless,Waste,Gambling,Stupid,Control,Cards,Stupid,Waste,Gambling,Pathetic,Stupid,Waste,Bad,Silly,Stupid,Revision,Bad,Trouble,Fraud,Money,Greedy,Wealth,Painful,Mean,Nasty,Horrible,Naughty,Bad,Fraud,Shame,Lazy,Unfair,Rude,Bad,Computer,Fraud,Cheating,Bad,Unworthy,Unsafe,Trouble,Guilt,Channels,Greedy,Bad,Fine,Waste,High,Fun,Bad,Drunk,Kidneys,Liver,Guilt,Stupid,Pregnancy,Baby,STI,Dangerous,Crash,Stupid,Death,Dangerous,Crash,Head,Death,Cancer,Stupid,Burn,Dangerous,Attack,Rape,Mugging,Murder,Unhealthy,Fat,Heart disease,Blood pressure,Exciting,Dangerous,Nature,Peace,Stupid,Dangerous,Waste,Thrill,Dangerous,Unsafe,Own,Stupid,Dangerous,Unsafe,Stupid,Careless,Thrill,Exciting,Amazing,Nature,Scary,Heights,Impossible,Danger,Height,Dangerous,Thrill,Flying,Dangerous,Weather,Control,Unsafe,Safe,Fine,Discussion,Open minds,Fine,Discussion,Opinions,Change,Fine,Safe,Friendship,Discussion,Intimidating,Scary,Rude,Angry,Sad,Shame,Guilt,Bad,Fashion,Fine,Safe,Self,Happiness,Health,Life,Death,Safe,Loyalty,Belief,Self
P45,money,thought,smart,risk,loss,risk,money,needs,risk,money,worth,reason,worth,safe,risk,money,gamble,champagne,lose,win,risk,money,loss,guess,risk,chance,luck,money,risk,money,drunk,guess,risk,fail,work,morals,ethics,morals,worth,reasoning,secrets,exposed,lies,bad,authority,ethics,morals,reason,plagurism,copying,unethical,morals,ease,ethics,moral,risk,bad,police,caught,charged,money,theft,caught,safe,unhealthy,danger,overdose,body,alcoholic,driving,danger,sense,risk,pregnancy,age,drunk,danger,airbag,windscreen,injuries,danger,crash,injuries,death,burn,tan,painful,red,knife,police,safe,home,unhealthy,liver,doctor,stop,bear,forest ,hills,fire,thrill,adrenaline,danger,fear,reason,relatives,backup,plans,danger,stupid,risky,stop,thrill,danger,life,adrenaline,training,qualifications,preperation,talent,adenaline,rush,thrill,fun,gliding,sky,training,qualify,natural,opinions,individuals,reality,relationship,individual,opinion,importance,truth,opinion,friend,reality,money,need,deserve,increase,important,hurt,friendship,situation,risky,reputation,parents,situation,happiness,enoyability,live,decision,important,understanding,unargumentative,friends
P46,Risky,Optimistic,Chance,Luck,Risk,Luck,Chance,Money,Careless,Brave,Chance,Luck,Money,Chance,Luck,Risky,Risk,Luck,Chance,Choice,Careless,Brave,Chance,Luck,Chance,Luck,Risk,Money,Risky,Stupid,Money,Chance,Unfair,Careless,Stupid,Lazy,Ignorant,Unfair,Stupid,Money,Careless,Infidelity,Cheat,Lies,Naughty,Risky,Unfair,Careless,Unfair,Cheat,Plagiarism,Liar,Unfair,Illegal,Law,Police,Silly,Petty,Immature,Childish,Unfair,Money,Naughty,Illegal,Reckless,Stupid,Prison,Death,Fun,Party,Drunk,Careless,Dangerous,Stupid,Unhealthy,Risky,Careless,Reckless,Dangerous,Stupid,Dangerous,Unsafe,Reckless,Careless,Risk,Silly,Choice,Burn,Risky,Dangerous,Stupid,Careless,Chocolate,Diet,Health,Risk,Experience,Fun,Living,Once,Reckless,Dangerous,Risky,Interesting,Careless,Unprepared,Unplanned,Stupid,Careless,Reckless,Silly,Brave,Fun,Brave,Risk,Sports,Fun,Brave,Risk,Living,Brave,Risky,Fun,Experience,Bravery,Fun,Risk,Dangerous,Confidence,Truth,Opinion,Choice,Fine,Truth,Opinion,Brave,Truth,Opinion,Fair,Friendship,Brave,Deserving,Confidence,Arrogance,Truthful,Honesty,Faithful,Infidelity ,Fine,Choice,Freedom,Independence,Right,Happiness,Dream,Career,Truth,Outspoken,Brave,Confidence
P47,Future,Pension,Debateable,Fear,Reward,Skill,Investment,Bank,Skill,Investment,Life,Pensioner,Risk,Investment ,Money,Bank,Chance,Gambling,Loss,Danger,Risk,Skill,Chance ,Casino,Chance,Supporter,Loss,Win,Risk,Win,Lose,Gambler,Pointless,Stupid,Dishonest,Unfair,Dishonest,Wrong,Prison,Fine,Unfaithfulness,Disloyal,Dishonesty,Unfair,Dishonesty,Fraud,Risky,Dangerous,Unfair,Unfriendly,Untrustworthy,Cheat,Prison,Fine,Police,Computer,Newsagent,Teenagers,Sweets,Money,Dishonest,Illegal,Television,Risky,Illness,Regret,Money,Stupid,Drunk,Loud,Social,Party,Disease,Pregnancy,Ignorant,Teenagers,Death,Crash,Car,Danger,Death,Danger,Risky,Car,Burn,Holiday,Sunbathing,Red,Attack,Danger,Dark,Unknown,Overweight,Unhealthy,Crisps,Chocolate,Brave,Expedition,Danger,Wild,Unnecessary,Risky,Death,Dangerous,Bravery,Courage,Risk,Hot,Danger,Death,Skill,Fear,Fun,Camping,Holiday,Exploration,Fun,Thrill,Sport,Exercise,Fear,Excitement,Danger,Thrill,Fun,Exciting,Scary,Peaceful,Argument,Conflict,Conversation,Debate,Argument,Shouting,Annoyed,Damaging,Conflict,Debate,Reason,Support,Brave,Deserved,Confident ,Risky,Cheating,Affair,Dishonesty,Argument,Cold,Flirty,Short,Skin,Celebration,Enjoyment,Peace,Fulfilment,Disagreement,Awkward,Friction,Defence
P48,smart,risky,valuable,return,risky,annual,dangerous,why,ok,risk,taken,proved,dunno,what,clueless,treasury,fun,much,clueless,diamond,risky,clueless,poker face,day,whole,day,why,bruins,week,stupid,gambling,dangerous,risky,thrill,grades,necessity,dangerous,doctor,fearless,invincible,cheating,sin,mean,sad,risky,illegal,anger,covert,cheating,rude,dangerous,stealing,fine,torrent,VPN,streaming,stupid,thrill,adrenaline,money,license,sky,cable,sdfg,weed,heroin,illegal,cocaine,fine,tequila,shots,ten,pregnancy,STD,cheating,stupid,crash,windshield,fly,brake,cousin,death,rock,hit,normal,hot,sunny,sticky,rape,murder,knife,killed,pizza,fried,foie gras,uni,bear,bug,rat,snake,stupid,pretty,risky,family,rape,murder,theft,danger,natasha,richardson,died,head,dangerous,helmet,head,hit,thrill,adrenaline,once,lifetime,fun,adventurous,worth,once,scary,mh370,crash,incapable,fine,acceptance,originality,creativity,rude,elder,divorce,scared,acceptance,debate,knowledge,education,necessity,small,risk,eventually,sad,cheating,anger,fear,fine,flatmate,slut,pretty,smart,happiness,money,hardship,rude,inappropriate,necessary,public
P49,investment,money,business,government,money,income,business,increase,business,risk,low,income,safe,clever,intelligent,work,sport,man,gamble,loud,risky,gambler,cards,counting,man,gambling,common,win,las,vegas,risky,money,stupid,lazy,annoying,risky,wrong,white,collar,businessman,wrong,distrust,dirty,crying,illegal,bad,wrong,clever,wrong,lazy,stupid,plagerise,common,cheap,risky,wrong,teenager,stupid,illegal,wrong,american,illegal,common,wrong,bad,stupid,risky,pointless,funny,student,club,bar,stupid,pregnant,irresponsible,dumb,stupid,crash,death,speed,stupid,crash,damage,head,tan,brown,abroad,cancer,scary,rape,murder,man,fat,heart,diabetes,diet,adventure,bears,spiders,fire,stupid,scary,dead,oz,fun,experience,travel,india,dangerous,cocky,man,snow,thailand,wet,sport,active,adrenaline,junkie,active,risk,fun,active,adrenaline,high,fun,clever,scary,skilled,strong,clever,independent,woman,argument,shouting,opinionated,loud,debate,good,friend,loyal,confident,worthy,nervous,office,good,honest,cheat,trust,brave,alcohol,cold,loud,good,strong,deep,happy,strong,confident,persistant,unnecassary
P50,investment,bonds,finance,up and down,crash,market,up,down,stock,bonds,assets,numbers,save,build,increase,money,furlong,wolverhamptom,Dettori,McCoy,triangle,chip,casino,gangster,FC men ,goal,Park Ji sung ,win ,gangster,suit,gun,money,illegal,school,bad,caught,bad,police,criminal,law,bad,family,children,divorce,copy,illegal,hide,bad,fake,lazy,bad,pathetic,police ,mysterious,hacker,ahjumma,thief,cctv,police,alarm,TV,drama,variety,wire,inject,crazy,die,high,drunk,high,beer,friends,HIV,disease,life,die,die,crash,fly,protect,night,healer,unsafe,dark,cancer,UV,dark,spots,scary,streetlight,follow,shadow,heart attack,block,artery,fat,combat,army,wild,bear,dangerous,death,wind,camera,backpack,travel,help,aid,die,stupid,death,fall,water,sea,wet,sand,repel 1,repel 2 ,bravely,combat,cry,scary,wow,tears,crash,fly,clouds,mountains,leader,dominant,top,control,shout,argue,opinion,brave,trivial,pathetic,opinion,compromise,brave,money,pay,hardwork,truth,lie,friend,nasty,bad,revealing,provocative,too much,fun,less,enjoy,easy,cool,brave,confident,good
P51,,,,,clothes ,fun ,materialistic ,enjoy ,,,,,,,,,social,money,strong ,fast,fun ,doubt ,regret,shame ,social ,enjoy,game ,win ,fun ,loss ,achievement ,success,better,higher ,cheat,success,cheat,dnagerous ,illegal,fine ,other ,relationship,intimate ,secrecy,risky,forgery,money ,wealth ,cheat,forward,better ,consequence ,fine ,consequence ,lie ,unsatisfiable ,money ,amount ,risk,cost ,more ,watch,see,cheat,dangeorus ,misdeeds ,illegal ,cocaine,fun ,truth ,reveal ,secrets ,baby ,comittment ,cost ,family ,dangerous ,risky ,death,hospital,risky ,injury,accident ,push,dark,burn,red ,sore ,rape ,murder ,death ,fear,health ,death ,old ,attack,dangerous ,murder,death ,mysterious,dangerous ,family ,wishes ,support ,risky ,upset,poor ,corruption ,snow ,falling ,downwards ,slip,dangerous ,life ,death ,fun ,success ,training ,estatic ,pleasure,high,sky ,free,clouds ,risky,fun ,friends ,experience ,difference ,loneliness ,support ,group,disrespect,anger,rage ,unhapiness,argument ,friendship,doubt ,regret,risky ,disappointment ,happiness,family ,doubt ,end ,mistake ,acceptance,unfit ,great ,good ,revealing ,income ,family ,reputation ,desires ,clothes ,shoes ,makeup,lipstick
P52,sensible,investment,future,accountant ,risky,reward,loss,interest,sensible,low rewards,slow,boring,boring,money,waiting,time,silly,reckless,thrilling,gambler,idiot,stupid,dishonest,stakes,stupid,irresponsible,adrenaline,addict,Risk,Scary,Money,Chips,risky,dishonest,struggling,help,Unlawful,Greedy,Dishonest,Bad,selfish,idiotic,unfair,liar,dishonest,forgery ,trouble,consequences,cheat,helping,struggling,dishonest,normal,risky,computer,photoshop,Close call,Security,Risk,Police,greedy,want,bored,casual,reckless,common,dangerous,law,fun,normal,stupid,clubbing,STI,pregnancy,stupid,irresponsible,risky,car alarm,silly ,accident,Risky,Stupid,Dead,Coma,sun tan,burn,moles,cancer,Rape,Dark,Murder ,Backstreet,fat,enjoyment,diet,doctor,animal,risk,food,water,thrilling,dangerous,noisy,reckless,risky,malaria,animals,danger,stupid,show off,danger,naive,quick,danger,rocks,helmet,adrenaline,thrill,danger,falling,thrilling,adrenaline,views,rush,thrill,freedom,parachute,falling,nervous,talking,learning,stigma,argument,bickering,disapproval,unwise ,nervous,falling out,shouting ,upset,nervous,volatile,reward,punished,embarrassing,scary ,reluctant ,volatile ,freedom,expression,staring,name calling,self-care,stigma,money,dissaproval,stigma,laughter,mocking,beliefs
P53,safe,invest,money,future,risky,poor decision,unintelligent,employ,investments,dad,shares,game,wise,invest,careful,advice,unfounded,silly,not worthwhile,risk,gambling,not worth it,risky,pointless,unecessary,selfish,unwise,poor choices,excessive,unreasonable,irresponsible,stupid,dishonest ,harmful,consequenses,guilt,immoral,lies,cheating,manipulation,stupid,unfair,lying,selfish,necessity,dishonest,lie,illegal,immoral,unfair,unjust,dishonest,common,immoral,cheap,friends,immoral,rude,dishonest,ungrateful,small,dishonest,useful,guilt,overdose,cocaine,parties,pressure,pressure,status,hangover,party,trust,agreement,discussion,testing,unsafe,lazy,trusting,circumstantial,idiocy,crash,blood,hurt,sunburn,cancer,hot,red,dark,creepy,abuse,men,fat,cardiac,butter,unhealthy,country dependant,tents,equipment,animals,idiotic,pointless,irrational,insane ,risky,stressful,unsafe,disorganised,avalanche,alone,dangerous,fall,fun,instructor,trust,assessed,fast,extreme,falling,hurt,safe,assessed,fun,rush,pretty,self belief,alone,trust,valid,honest,assured,safe,honest,fight,hurt,necessary ,determined,self assured,confident,set,careful,greedy,bold,confident,honest,duty,sad,necessary,reasonable,comfortable,confidence,trust,sensible,important,enjoyable,values,noble,honest,impolite,poor timing
P54,what,does,this,mean,meh,money,maybe,adult,meh,why,money,increase,boring,money,adult,sleep,gone,cheer,hooves,mud,gone,gamble,hope,stupid,boring,gamble,money,loss,money,gone,adiction,help,school,caught,wrong,guilt,wrong,money,unimportant,humans,wrong,God,sad,depression,School,normal,wrong,cheat,wrong,fraud,sad,cheating,normal,computer,game,hidden,wrong,easy,sad,addiction,cheap,looser,why,boring,canabis,fun,dangerous,anxiety,drunk,sick,boys,silly,baby,STD,fun,likelihood,ghana,safety,death,police,danger,casualty,pakistan,sheep,burn,red,bath,pain,unaware,oblivious,murder,rape,burger,McDonalds,chips,yum,fun,adventure,FamousFive,tiger,wow,fun,beautiful,death,careful,plan,robbery,theft,idiot,dead,crazy,arhhhh,fun,danger,exciting,spray,fun,thrill,jump,fly,fun,yay,stomach,hair,wow,freedom,wind,flight,normal,happy,odd,maybe,Dad,Talk,Chat,Listen,interesting,debate,loss,fun,money,maybe,please,nice,scary,help,sad,angry,fun,normal,stupid,silly,good,fun,interesting,life,fun,debate,unfair,majority
P55,money,gains,hopeful,income,money,income,gains,stock market,hope,money,gain,income,money,trust,gain,hope,risky,chance,luck,hope,luck,gambling,money,hope,silly,odds,gambling,hope,silly,unwise,luck,money,stupid,wrong,untruthful,cheat,theft,stupid,money,unlawful,wrong,painful,broken,consequences,wrong,unlawful,cheating,dangerous,wrong,plagerism,cheating,serious,dangerous,wrong,penalty,fine,silly,untrustworthy,theft,money,wrong,silly,cheating,law,high,waved,party,release,unsafe,poisioning,addiction,drunk,STIs,pregnancy,diseases,trust,dangerous,unsafe,risky,injury,risky,injury,unsafe,silly,dangerous,sunburn,cancer,pain,scary,unwise,avoid,danger,fat,CHD,weight,risks,bears,scary,survival,skills,dangerous,risky,stupid,death,avoid,unprepared,unwise,not safe,dangerous,stupid,death,injury,fun,sport,skill,protection,risky,training,skill,protection,fun,experience,thrilling,scary,flying,air,control,freedom,individual,unique,personal,non-conforming,beliefs,strong,conflict,individual,views,beliefs,debate,opinion,cheeky,risky,hopeful,money,bad,guilt,sympathy,wrong,independent,individual,opinion,choice,personal,emotion,enjoyment,commitment,opinion,truth,independent,rights
P56,money,chance,gamble,save,money,rich ,gamble,business ,money,gamble,optimistic,poor,money,risky,optimistic,poor,ascot,windsor,gamble,jockey,money,rich,poor ,chips,gamble,team,sports,match,money,spend,men,hobby,invigilate,caught,fail,zero,revenue,caught,fraud,offshore,cheat,caught,phone,lies,fake,pen ,paper,receipt,plagiarism  ,cheating,copying,suspended,microsoft,word,computer,download,cctv,camera,security,fine,license ,series,programme,film,dealer,smoking,mdma,police,drunk,wine,vodka,units,danger,safe ,trust,protect,crash,windscreen,glass,blood,speed,motorway,crash,injury,sunburn,heat,peeling,skin,danger,cold,rain,men,fat,diet,chubby,sugar,woods,forest,animals,quiet ,weather,photography,dark,wind,trouble,conflict,irresponsible,safe,dangerous,sport,snow,risky,swim,waves,help,rescue,risky,helmet,heights,falling,jumpsuit,heights,cliff,instructor,flying,crash,danger,aviators ,opinion,argue,bold,individual,argue,fight,shout,trouble,debate,heated,differing ,loud,money,praise,cash,job,flirt,risk,cheat,lie,skirt,top,opinion,rude,teaching,salary,risk,work,party,people,attention,unpopular
P57,dont,know,what,it is,money,loss,profit,risk,dont,know,what,it is,confused,silly,investment,maybe,adrenaline,risky,small,winings,fun,money,risky,loss,boring,risky,pointless,loss,expensive,loss,fun,alcahol,stupid,caught,punished,marks,unfair,risky ,money,trouble,rude,upset,children,divorce,fraud,identity,money,jail,stealing,plagarism,punished,fail,techinical,illegal,trouble,police,money,caught,trouble,danger,illegal,greedy,more,tv,high,overdose,side effects,music,sick,drunk,freshers,funny,preganant,disease,risky,bad,risky,crash,window,ambulance,danerous,head,blood,crash,burn,tan,cancer,pain,dangerous,attack,knife,scared,unhealthy,heart attack,unfit,fat,fun,nature,hard,dark,windy,scary,grey,thrilling,trouble,ill,homeless,risky,fall,ice,break,danger,dangrous,rocks,wet,drown,adrenaline,broken,ambulance,ow,adventurous,scary,thrilling,adrenaline,sky,fly,clouds,risky,good,different,other,friends,debate,argue,disagree,upset,common,different,fine,debate,cheeky,money,benifit,risk,sad,loyal,friendship,upset,funny,contreversial,conform,judgement,good,aim,money,happy,debate,fine,nothing,significant
P58,low,risk,profit,growth ,market,job,profit,outcome,market,investment,profit,growth,politics,bureaucracy,country,structure,gamble,money,job,income,gamble,irrational,impulsive,reckless,horses,poker ,gamble,match,city,casino,money,risk,teacher,level,classmate,difficulty,unfairness,government,wrong,card,anniversary,family,children,pain,school ,skip,day,exam,plagiarism,exam,essay,deadline,nerd,computer,law,cyber,risk,unfair,shop,wrong,internet,house,online,network,medicine,cocaine,health,law,dinner,lunch,pub,wine,love,couple,sex ,condom,car,street,journey,accident,high,street,accident ,car,burn,red,pink,pain,loneliness,noise,silence,run,diet,obesity,diabetes,fat,animal,danger,night,torch ,stupidity,run,danger,nature,disease,violence,poverty,hunger,unnecessary ,snow,friends,fun,mountain,wilderness,danger,fun,basket,injury,blood,hospital,jump,elastic,adrenaline,air,airport,license,sky,view,honesty,truth,people,flavour,argument ,family,average ,discussion,men ,woman,equality,feminism,request,growth,income,question,fair,TRUE,friendship,value,skirt,tights,woman,vulgarity,income,popularity,status,family,correct,event,people,spotlight
P59,okay,alright,decent,decision,okay,decent,funny,investment,foolish,shocking,silly,unpredictable,stupidity,silly,poor,poverty,dumb,brainless,foolish,rocky,dumb,silly,crazy,rubbish,risky,funny,banter,loser,tricky,uncertain,risky,silly,stupid ,foolish ,trouble,unlawful,lying,cheater,greedy,scrounger,bad,adultery,disrespectful,immoral,trouble,law,bad,terrible,cheating,plagiarism ,deceiful,liar,fun,easy,unproblematic,casual,unecessary,affordable,silly,boredom,calm,okay,cheapskate,typical,reckless,silly ,danger,dumb,unecessary,uneeded,clumsy,drunk,slutty,dirty,pregnancy,disease,dangerous,serious,accident,emergency,crazy,wild,horrific,dangerous,painful,burn,scortch,powerful,endangering,unsafe,scary,frightened,normal ,casual ,daily,unhealthy,risky,scary,terror,frightening,pointless,ludicrous,idiotic ,dumb,stupid,risky,insane,illogical,risky,nonsensical,idiotic ,silly,risk,leap,life,task,bungee,jumping,diving,flying,dodgy,funny,unwise,risks,okay,fine,whatever,cool,correct,opinionated,argue,content,threatening,insanity,funny,joke,different,opinion,adamant ,convinced,brave,reward,gain,loss,correct,risky,good,unpredictable,fun,risque,sexy,flattering,beautiful,lovely,worth,great,unecessary,opinion,selfish,thoughts
P60,safe,interest,gain,money,bet,win,lose,interesting,saving,interest,more,earn,authority,share,stock,gain,gamble,chance,win,lose,gambling,win,lose,luck,chance,gamble,lose,win,luck,win,lose,addiction,wrong,copy,answers,mark,illegal,guilty,law,sue,guilty,unfair,others,engage,steal,identity,parents,teacher,cheat,lazy,against,moral,steal,copyright,law,own,guilty,steal,illegal,shame,smart,watch,limit,illegal,health,addicted,overdose,guilty,party,dancing,games,people,unsafe,birth,baby,luck,dangerous,lazy,comfort,unsafe,traffic,speed,dangerous,increase,sunbath,tan,summer,hot,dark,men,unfamiliar,attack,health,heart,fat,issue,bet,weather,horrible,tough,fast,dangerous,blow,die,dangerous,terrorist,army,food,high,fast,lope,snow,excited,group,laugh,boat,risks,responsibilities,hobbies,excitements,exciting,high,rope,bounce,interesting,complicated,excited,fly,always,opinion,easy,chat,fight,conversation,discussing,balancing,share,opinions,views,discuss,nervous,speech,tough,opportunity,secret,chat,talk,share,sexy,brave,unsafe,queen,happiness,ability,opportunity,life,stand,own,opinion,shame
P61,Risky,Good,Money,Exciting,Risky,Unlikely,Dangerous,Unfortunate,safe,secure,protected,intact,less risky,moderate,money,safe,Exciting,Thrilling,Risky,Stupid,risky,uncertain,questionable,unsure,Risky,Exciting,Thrilling,Dangerous,Silly,Risky,Thrilling,Exciting,untrustworthy,dishonest,devious,sneaky,illegal,stupid,wrong,untrustworthy,Terrible,Bad,Wrong,Dishonest,Illegal,Dangerous,Wrong,Bad,Bad,Dishonest,Untrustworthy,Stupid,Illegal,wrong,risky,bad,Illegal,Thrilling,Risky,Stupid,Illegal,Wrong,Bad,Unjust,Stupid,Death,Illness,Illegal,enjoyment,fun,entertaining,happiness,Stupid,Dangerous,STI,Pregnancy,Ridiculous,Death,Injury,Illegal,Stupid,Injury,Dangerous,Death,Cancer,Stupid,Burn,Red,Scary,Risky,Dangerous,Careful,unhealthy,bad,illness,fat,risky,dangerous,unsafe,thrill,Ridiculous,Stupid,Dangerous,unsafe,Silly,Risky,Ridiculous,Stressful,risky,injury,dangerous,scary,Exciting,Dangerous,Injury,Thrill,Ingury,Excitement ,Enjoyment,Thrill,Exciting,Thrilling,Extreme,Happy,Exciting,Fun,Entertaining,Thrilling,Right,Confident,Opinions,Trust,Unfortunate,Arguement,Misunderstanding,Fine,Confident,Dispute,Opinions,Intellectual,Brave,Confident,Risky,Decisive ,Brave,Good,Trustworthy,Sad,Exciting,Fun,Silly,Confident,Belief,Happiness,Enjoyment,Money,Brave,Good,Confrontation,Belief
P62,Expensive,Loss,Money,Debt,Risky,Dangerous,Loss,Expensive,Gain,Expensive,Loss,Long,Untruthful,Expensive,Loss,Debt,Expensive,Loss,Money,Debt,Loss,Debt,Expensive,Gambling,Expensive,Loss,Debt,Value,Expensive,Losses,Risky,Dangerous,Risky,Fail,Untruthful,Dangerous,Risky,Crime,Fine,Prison,Infidelity,Unfaithful,Risky,Disloyal,Risky,Crime,Fine,Prison,Untruthful,Deceitful,Selfish,Risky,Risky,Crime,Fine,Prison,Risky,Crime,Caught,Fne,Risky,Crime,Fine,Untruthful,Dangerous,Death,Crime,Jail,Party,Drunk,Risk,Enjoyable,Dangerous,Disease,Pregnancy,Risky,Accident,Injury,Death,Dangerous,Dangerous,Injury,Accident,Death,Sunburn,Cancer,Pain,Risky,Dangerous,Crime,Strangers,Mugging,Fatty,Heart,Unhealthy,Lipids,Alone,Unknown,Risky,Quiet,Extreme,Dangerous,Injury,Hazard,Disease,Illness,Danger,Alone,Dangerous,Injury,Risk,Alone,Dangerous,Injury,Others,Exciting,Risky,Dangerous,Injury,Death,Professional,Risky,Dangerous,Popular,Qualified,Crash,Adventure,Field,Norms,Opinion,Conformity,Individual,Argument,Discussion,Compromise,Anger,Debate,Disagreement,Argument,Anger,Brave,Risky,Attempt,Trouble,Loyal,Trust,Friendship,Upset,Disapproval,Risky,Attention,Norms,Money,Career,Fun,Liking,Debate,Disagreement,Individual,Non-conformity
P63,smart,cuation,money,saving,gamble,yolo,wolf,wall street,labour,oxo cube,risk,future,war,risk,prediction,rich,cheltenham,gamble,royal,money,steak,green,table,cards,madness,boredom,bet365,odds,gamble,quinney,nutter,banter,desperate,wrong,unfair,illegal,necessary,government,tax,illegal,wrong,temptation,consequences,marriage,bank,desperate,illegal,police,plagarism,bad,illegal,university,hacker,snowden,spss,computer,costcutter,cctv,coat,pocket,hdmi,risk,theft,electrical,weed,risk,pressure,illegal,banter,drunk,clubbing,liver,dangerous,sti,pregnancy,university,silly,romania,illegal,windscreen,stupid,dangerous,hospital,crash,freckles,melanin,cancer,burn,stupid,scary,rape,dangerous,kebab,fat,comfort,blood,bear,desert,isolated,phone,dangerous,lightning,storm,america,risky,mugging,vulnerable,poverty,death,goodbye,mandown,ice,wild,flood,current,capsize,hobby,adrenaline,junkie,fun,legend,fun,adrenaline,summer,jet,island,radio,training,brave,different,hipster,unlikely,underdog,rebel,defiant,caution,debate,politics,discussion,confrontation,risky,fired,anger,balls,snitch,dangerous,naughty,cheeky,hipster,london,goth,strange,sensible,good,decision,brave,unpopular,friends,gone,party
P64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P66,profit,money,trading,risky,money,trading,profit,richer,money,risk,pointless,profit,profit,richer,money,chance,waste,chance,luck,gambling,gambling,chance,risk,game,boring,risky,gambling,money,risky,poker,lose,nervous,bad,caught,nervous,wrong,law,prison,criminal,illegal,wrong,cheat,disgusting,sympathy,name,illegal,bad,wrong,cheat,lazy,wrong,bad,music,films,free,law,wrong,law,caught,guilty,free,illegal,risky,bad,expensive,disgusting,wrong,law,drunk,vodka,club,sick,pregnant,young,baby,bad,crash,illegal,stupid,airbag,stupid,injury,death,crash,burn,disease,red,hurt,murder,theft,stabbing,rape,fat,disease,obese,heart,unsafe,dangerous,scary,alone,dangerous,terrifying,adrenaline,death,unorganised,unsafe,stupid,scared,scary,stupid,fall,alone,dangerous,unsafe,drown,underwater,adrenaline,malfunction,injury,scared,terrifying,adrenaline,fall,sick,scary,unsafe,crash,die,awkward,fine,different,unnecessary ,funny,silly,argue,family,awkward,unnecessary ,frustrated,bad,awkward,nervous,increase,salary,cheat,loyal,awkward,disgusting,revealing,attention-seeking,embarassing,strange,money,income,rich,unhappy,debate,comeback,argument,express
P67,Safe,Profit,Luck,Prudent,Risk,Money,Luck,Crisis,Safe,Gain,Slow,Money,Safe,Singapore,Savings ,Political,Harmless,Small,Luck,race,Money,Loss,Probability,Luck,Horse,Game,Ball,Money,Cards,Loss,Game,Addict,Unfair,Dumb,Teacher,Caught,Law,Unfair,Crime,Risk,Unfaithful,Break,Bas,Cheat,Parent,Law,Impersonation,Identity,Plagiarism ,Unfair,Fail,Dumb,Law,Data,Fine,Computer,Shopkeeper,Luck,Risky,Stupid,Theft,Unfair,Cheap,Dumb,Law,Crime,Dangerous,Health,Risk,Fun,Drunk,Friends,Baby,Disease,Impulse,Condom,Crash,Fly,Injury,Spine,Danger,Injury,Crash,Impulsive,Cancer,Sunspot,Age,Cream,Rape,Murder,Afraid,Impulse,Health,Heart,Attack,Far,Bear,Murderer,Dangerous,Alone,Dangerous,Impulsive ,Dumb,Wind,Malaria,Robbery,Trafficking ,Danger,Injured,Danger,Alone,Cold,Crash,White,Drown ,Smash,Fun,Injury,Worry,Safety,Fun,Exciting,Life,Danger,Crash,Sea,Danger,Fire,TRUE,Friendship,Honest,Talk,Debate,Relationship,Reason,Anger,Anger,Test,Bad,Debating ,Frank,Bold,Work,Performance,Jealous,Truth,Honest ,Hurt,Bold,Judge,Funny,Stare,Passion,Insecure,Regret,Luck,Audience,Topic,Popular,Offensive 
